"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"11",0.667911,0.0621481,0.357013,0.172090188280853,190,0.667911,0.362382,0.376827678947368,0.239034,0.0939817,0.170133,0.143134467545788,273,0.239034,0.170133,0.172985758241758,5,5,0,NA,"(60,65]","(55,60]","(60,65]","(60,65]",20.5,19.5,20,19.8872087258304,21.4,21.3325,21.385,21.3840872060074,115.731,111.767,112.97,113.115644511348,"24","1","0","0","9","1","12","1","4","1","8","1","2","1",2016-12-11
"12",0.772488,0.0621481,0.385619,0.196201659991203,189,0.772488,0.395508,0.41104644973545,0.246317,0.0958629,0.175081,0.149509507906137,277,0.246317,0.175081,0.180133469314079,5,5,0,NA,"(60,65]","(40,45]","(50,55]","(50,55]",20,18.5,19.5,19.3778448039485,21.3875,21.3425,21.38,21.380797674873,115.702,111.307,112.715,112.813073498725,"24","1","0","0","16","1","12","1","8","1","8","1","5","1",2016-12-12
"13",1.40968,0,0.397942,0.201943988616921,190,1.40968,0.407532,0.425545957894737,0.281532,0.0916964,0.177102,0.15063572135006,279,0.281532,0.177102,0.181732663082437,5,5,0,1,"(55,60]","(45,50]","(45,50]","(50,55]",20,0,19.5,19.243904532967,21.3925,0.24,21.38,21.3740596080566,115.228,111.229,112.349,112.479616971945,"24","1","0","0","15","1","12","1","8","1","8","1","5","1",2016-12-13
"14",1.92207,0,0.393059,0.200597287268674,191,1.92207,0.400361,0.440741581151832,0.372102,0.095169,0.180652,0.152980805311355,273,0.372102,0.180652,0.182941897435897,5,5,0,NA,"(60,65]","(45,50]","(45,50]","(50,55]",20,19,19.5,19.3602277461464,21.39,21.37,21.38,21.3798976274165,115.393,111.14,112.396,112.555053424499,"24","1","0","0","9","1","12","1","4","1","8","1","2","1",2016-12-14
"15",0.689255,0,0.378032,0.195396362783267,190,0.689255,0.383106,0.397105257894737,0.258031,0.0943141,0.183592,0.154965593177458,278,0.258031,0.183592,0.187343388489209,5,5,0,NA,"(65,70]","(45,50]","(50,55]","(55,60]",20,1,19.5,19.5714729645743,21.4,10.6175,21.3825,21.3791931684335,115.91,111.778,112.773,112.903357978908,"24","1","0","0","3","1","12","1","2","1","8","1","2","1",2016-12-15
"16",0.736658,0,0.378032,0.195897273615702,190,0.736658,0.389354,0.405749857894737,0.286093,0.0926948,0.183874,0.156109154213135,269,0.286093,0.183874,0.185371353159851,5,5,0,NA,"(60,65]","(55,60]","(55,60]","(55,60]",20,19,19.5,19.6685561328925,21.405,20.4,21.3825,21.3831504524887,115.941,110.88,112.852,112.927829259817,"24","1","0","0","22","1","12","1","11","1","8","1","8","1",2016-12-16
"17",8.30694,0,0.428326,0.231037609191738,190,8.30694,0.4383515,0.6667225,0.264097,0.0976136,0.1938165,0.160735074636591,266,0.264097,0.1938165,0.19375677443609,5,5,0,NA,"(55,60]","(45,50]","(50,55]","(50,55]",20,0,19.5,19.3085896076352,21.39,1.05,21.3825,21.3744593862816,115.408,110.983,112.128,112.31647667014,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2016-12-17
"18",4.59623,0,0.493285,0.272194418030201,191,0.840723,0.504893,0.508462073298429,0.562994,0.101019,0.198963,0.169142007283951,270,0.562994,0.198963,0.202237444444444,5,5,0,NA,"(55,60]","[30,35]","(45,50]","(40,45]",19.5,0,19,18.937317175094,21.385,7.0525,21.3775,21.3720455015512,114.921,109.573,111.42,111.463759814708,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2016-12-18
"19",6.07908,0,0.557603,0.301314713390606,191,6.07908,0.571289,0.685064565445026,0.279511,0.106346,0.2046045,0.172534470710784,272,0.279511,0.2046045,0.205918647058824,5,5,0,NA,"(55,60]",NA,"(35,40]","(35,40]",19.5,2.5,19,18.8191964285714,21.3825,0.8575,21.3725,21.36795703125,114.885,109.492,110.87,111.071952601692,"17","1","1","1","17","1","8","1","8","1","6","1","6","1",2016-12-19
"20",1.22575,0,0.591224,0.339970386660169,136,1.22575,0.613663,0.623322558823529,0.326047,0.0978349,0.210744,0.177591418391376,201,0.326047,0.210744,0.215246835820896,5,5,0,2,"(55,60]",NA,"(35,40]","(35,40]",19.5,0,18.5,18.5878893833439,21.39,0,21.3725,21.0120152955767,116.243,92.6698,110.0135,105.54022225956,"4","1","0","0","4","1","2","1","2","1","2","1","2","1",2016-12-20
