"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"16",7.97592,0,0.206122,0.113926231285917,5,7.97592,0.240698,2.0818846,0.15541,0.0662192,0.124233,0.100316796521739,23,0.15541,0.124233,0.126909260869565,5,5,0,NA,"(80,85]","(50,55]","(55,60]","(60,65]",20.5,0,19.5,19.5926435877262,21.3925,1.24,21.3825,21.3788917033072,114.994,110.053,111.991,112.046164583333,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-17
"17",0.728751,0.0439453,0.210754,0.110980425041451,1,0.224078,0.224078,0.224078,0.155363,0.0632911,0.126582,0.0973797740740741,27,0.155363,0.126582,0.127761185185185,5,5,0,NA,"(85,90]","(50,55]","(60,65]","(65,70]",20.5,18.5,19.5,19.4672431865828,21.4225,21.355,21.38,21.3820845335697,115.463,110.444,112.0465,112.198667708333,"4","1","19","1","0","0","2","1","0","0","1","1","0","0",2016-09-18
"18",2.27202,0,0.228347,0.120949497024035,14,2.27202,0.2386755,0.4179475,0.203009,0.0609198,0.1272985,0.102939005384615,52,0.203009,0.1272985,0.130655288461538,5,5,0,NA,"(95,100]","(50,55]","(65,70]","(70,75]",22.5,3.5,19.5,19.4815932407966,21.3975,18.5525,21.3825,21.3829080591686,116.236,110.313,112.601,112.701641087963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-19
"19",2.52485,0,0.206122,0.106407290702117,0,-Inf,NA,NA,6.11597,0.0650977,0.127823,0.130909625641026,39,6.11597,0.127823,0.285862615384615,5,5,0,NA,"(95,100]","(55,60]","(75,80]","(75,80]",21,19,20,20.1146875,21.405,21.3725,21.385,21.3848394348105,116.764,111.219,113.2125,113.417277777778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-20
"20",7.45582,0,0.2037525,0.103768671237005,1,7.45582,7.45582,7.45582,0.247411,0.0646721,0.128831,0.10082052,43,0.247411,0.128831,0.13537476744186,5,5,0,0,"(90,95]","(55,60]","(70,75]","(70,75]",21,2,20,20.0071499013807,21.405,3.7875,21.385,21.3734598564701,117.619,111.013,113.171,113.241728147366,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-21
"21",1.4131,0.0439453,0.215287,0.1101017148097,0,-Inf,NA,NA,6.40503,0.0645511,0.125399,0.139016129142857,35,6.40503,0.125399,0.310652342857143,5,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",20.5,18.5,19.5,19.6620218579235,21.4025,20.685,21.3825,21.3821750723066,115.421,110.025,112.368,112.397634301585,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-22
"22",2.03149,0,0.210754,0.110194344620883,1,0.259984,0.259984,0.259984,0.168111,0.0630288,0.130238,0.100289004878049,41,0.168111,0.130238,0.132707731707317,5,5,0,NA,"(75,80]","(50,55]","(55,60]","(60,65]",20,19,19.5,19.4942484662577,21.395,21.3625,21.38,21.3803035084463,113.984,108.803,110.781,110.740811342593,"8","1","16","1","0","0","4","1","0","0","3","1","0","0",2016-09-23
"23",2.4719,0,0.267309,0.131733656812957,30,0.689255,0.267309,0.291691766666667,0.160879,0.0632911,0.126936,0.108545153846154,78,0.160879,0.126936,0.129515846153846,5,5,0,NA,"(85,90]","(45,50]","(55,60]","(60,65]",20.5,18.5,19.5,19.3228260869565,21.3975,21.175,21.38,21.3800699181446,115.148,109.608,111.61,111.5236125,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-24
"24",5.9414,0.0439453,0.232537,0.11553125639059,2,0.263672,0.2325275,0.2325275,0.167582,0.0603124,0.1281485,0.104904887222222,72,0.167582,0.1281485,0.131853541666667,5,5,0,NA,"(90,95]","(50,55]","(65,70]","(65,70]",21,18.5,20,19.7193211488251,21.3975,21.37,21.3825,21.3825643143734,115.856,110.526,112.1655,112.211624652778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-25
"25",5.95212,0.0439453,0.215287,0.108303730231529,0,-Inf,NA,NA,0.579405,0.0650128,0.128071,0.10795835512987,77,0.579405,0.128071,0.138003246753247,5,5,0,NA,"(95,100]","(55,60]","(70,75]","(75,80]",21,19,20,19.9198656429942,21.405,21.2875,21.3825,21.383814266637,116.693,110.592,112.752,112.960281217452,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-26
"26",4.79789,0,0.224078,0.10791106388595,0,-Inf,NA,NA,0.171534,0.0634944,0.129781,0.107478837727273,88,0.171534,0.129781,0.132346386363636,5,5,0,NA,"(95,100]","(55,60]","(75,80]","(75,80]",21,18.5,20,19.9739052189562,21.4025,20.85,21.385,21.3848252812097,116.749,111.228,113.049,113.320230787037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-27
"27",1.25763,0,0.219727,0.107968627808917,0,-Inf,NA,NA,0.254482,0.0591723,0.1328095,0.112328949181818,110,0.254482,0.1328095,0.135466181818182,5,5,0,1,"(95,100]","(55,60]","(75,80]","(75,80]",21,0,19.5,19.763942573164,21.4,0.2425,21.385,21.3768317353787,117.278,111.25,113.1395,113.241353819444,"3","1","21","1","0","0","1","1","0","0","1","1","0","0",2016-09-28
"28",1.75121,0,0.228347,0.118319650281633,13,0.328857,0.252447,0.260920692307692,119.951,0.0632911,0.131993,0.277851970310345,145,119.951,0.131993,0.959734310344828,5,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",28.5,18.5,20,19.8352524357839,21.6925,21.365,21.38,21.3811546674802,116.465,103.763,112.331,112.395094470847,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-29
"29",2.68426,0,0.215287,0.112419629310397,0,-Inf,NA,NA,0.50116,0.0641864,0.130929,0.114051264989648,161,0.50116,0.130929,0.133864142857143,5,5,0,NA,"(80,85]","(55,60]","(55,60]","(60,65]",20,18.5,19.5,19.3132285172133,21.395,21.3575,21.38,21.3803924870466,115.287,110.763,111.9815,112.051615046296,"0","0","7","1","0","0","0","0","0","0","0","0","0","0",2016-09-30
