"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"13",3.73458,0,0.175781,0.117908350374233,1,1.5456,1.5456,1.5456,0.239146,0.0451414,0.227076,0.093090636,15,0.239146,0.227076,0.211131466666667,4,4,0,NA,NA,NA,NA,NA,34.5,20.5,21,21.1954022988506,22.0575,18.94,20.6125,20.6126845839346,106.868,103.648,104.805,105.023409653895,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-12
"14",0.960786,0,0.181191,0.1165400445832,0,-Inf,NA,NA,0.276275,0.0470086,0.2379505,0.09844609,4,0.276275,0.2379505,0.24374875,4,4,0,NA,NA,NA,NA,NA,21.5,21,21,21.0943820224719,20.615,6.895,20.6125,20.609584078712,106.388,103.349,104.721,104.968742939815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-13
"15",0.288169,0.0439453,0.175781,0.111493748912461,0,-Inf,NA,NA,0.251142,0.040907,0.234711,0.09671624,6,0.251142,0.234711,0.234760666666667,4,4,0,NA,NA,NA,NA,NA,22,20.5,21,21.063226744186,20.615,20.6075,20.6125,20.6117771263911,106.163,103.887,104.371,104.741349537037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-14
"16",1.43008,0.0439453,0.175781,0.114140430010442,0,-Inf,NA,NA,0.262492,0.0474728,0.244229,0.0970597844444444,9,0.262492,0.244229,0.239353333333333,4,4,0,1,NA,NA,NA,NA,22,0,21,20.9889380530973,21.4825,0.2925,20.61,20.604559882199,105.957,102.564,104.295,104.454325,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-15
"17",3.02681,0.0621481,0.175781,0.114418850875736,0,-Inf,NA,NA,0.308923,0.0526934,0.2163645,0.094664075,10,0.308923,0.2163645,0.2082211,4,4,0,NA,NA,NA,NA,NA,23,0,21,20.7464788732394,21.745,1.67,20.61,20.6064862068966,106.025,102.767,104.309,104.436334606481,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-05-16
"18",6.14449,0.0439453,0.175781,0.116304612678788,2,6.14449,4.618625,4.618625,0.262574,0.0470086,0.203269,0.0922611796666667,15,0.262574,0.203269,0.201401,4,4,0,NA,NA,NA,NA,NA,21.5,12.5,21,21.1534653465347,21.855,19.2475,20.61,20.6099778883361,106.899,102.603,103.9025,104.340649074074,"0","0","8","1","0","0","0","0","0","0","0","0","0","0",2016-05-17
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2016-05-20
"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075,0.005,0.005,0.00620901639344262,95.6232,91.5588,92.97115,93.3311752546296,"4","1","18","1","0","0","2","1","0","0","1","1","0","0",2016-05-28
"21",10.9127,0,0.215287,0.13513254103003,13,10.9127,1.4502,2.54594630769231,0.249354,0.0384847,0.2310095,0.11384581,8,0.249354,0.2310095,0.19530875,4,4,0,1,NA,NA,NA,NA,22,0,21,20.7289607666966,22.865,0.01,20.6075,20.1674142638707,110.076,95.2686,104.362,104.178554583333,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-29
"22",4.33101,0.0439453,0.170199,0.111606207872194,1,4.33101,4.33101,4.33101,0.329675,0.0509023,0.199341,0.091363784,10,0.329675,0.199341,0.1965813,4,4,0,NA,NA,NA,NA,NA,32,18,20.5,20.7232521186441,20.62,18.9225,20.6075,20.607781512605,106.474,102.755,104.061,104.384665740741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-31
