"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"11",1.2584,0.0439453,0.181191,0.0972645306782899,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,24.45,21.525,22.175,22.1677744651,22.015,21.97,21.99,21.9906074536777,108.153,105.544,106.2835,106.572693853428,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-10
"12",1.76603,0,0.186444,0.0962999186277732,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,22.975,20.05,22.05,22.0405118018229,22.015,21.85,21.99,21.9900439833468,108.4,105.076,106.0845,106.357146223064,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-11
"13",1.2226,0.0439453,0.186444,0.0976577663167118,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,29.95,20.95,22.075,22.076285046729,22.2175,21.965,21.99,21.9897955655004,108.653,105.33,106.119,106.582684933128,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-12
"14",2.01431,0,0.186444,0.0982690248233096,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,27.875,0.45,21.975,21.8706757703081,22.165,7.685,21.99,21.9843418067788,108.613,105.115,106.358,106.617421282627,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-13
"15",2.99957,0.0439453,0.191553,0.0990446386690775,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,29.55,0.95,21.85,21.8257499708183,22.215,21.765,21.99,21.988517387218,109.047,104.528,106.2885,106.489618057197,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-14
"16",4.67662,0,0.196529,0.101202522059278,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,NA,NA,NA,NA,29.175,0.175,21.85,21.7968341884328,24.2875,0.285,21.99,21.9751582446809,108.02,103.447,106.228,106.236262492617,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-15
"17",4.67662,0.0439453,0.196529,0.104094466465657,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,29.025,19.925,21.825,21.835927480471,22.2175,21.95,21.9875,21.98833242581,106.927,104.864,105.719,105.822738106509,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-16
"18",2.7479,0.0439453,0.201383,0.103680619405126,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,28.575,15.775,21.85,21.8202175434504,22.1875,21.85,21.9875,21.9876458868026,108.021,104.135,105.384,105.796711679697,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-17
"19",1.3736,0,0.201383,0.103907198605804,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,28.175,17.875,21.825,21.7964019345065,22.185,21.9025,21.99,21.9886691195969,108.235,105.455,106.276,106.623682410038,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-18
"20",1.48246,0.0439453,0.196529,0.104812878671651,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,29.075,17.8,21.775,21.6954412964906,22.1825,21.8975,21.99,21.9871761216419,108.236,105.495,106.605,106.761351194701,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-19
"21",4.64824,0,0.201383,0.104076845955517,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,27.625,14.525,21.75,21.5297907681548,22.1525,21.8725,21.99,21.9829519382911,107.996,105.583,106.395,106.620923140594,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-20
"22",0.316894,0.0439453,0.196529,0.102967977077754,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,28.675,18.75,21.75,21.7046024250904,22.2,21.9175,21.9875,21.9871395632714,108.196,104.887,106.173,106.366375813513,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-21
"23",3.10834,0,0.198956,0.10816053977398,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,2,NA,NA,NA,NA,28.525,0.175,21.725,21.6535268741984,22.1975,0.275,21.99,21.9794780182845,108.068,103.609,106.31,106.627995505618,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-22
"24",1.43547,0,0.196529,0.104056746985935,0,-Inf,NA,NA,0.240492,0.0663023,0.180825,0.1031621,2,0.240492,0.180825,0.180825,5,5,0,NA,NA,NA,NA,NA,23.85,18.425,21.775,21.740115398065,22.06,2.5425,21.99,21.9863154889844,108.475,105.747,106.393,106.774976573592,"1","1","17","1","0","0","0","0","0","0","0","0","0","0",2017-08-23
"25",7.71888,0,0.224078,0.111526333857638,2,7.71888,4.409195,4.409195,0.829125,0.0646535,0.134827,0.117005554285714,14,0.829125,0.134827,0.208546214285714,5,5,1,1,NA,NA,NA,NA,27.425,0,21.5,18.0888457068139,22.16,0,21.9875,19.9482689530686,108.398,94.004,105.79,102.917522335145,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-24
"26",1.26453,0.0439453,0.201383,0.10594783209457,0,-Inf,NA,NA,0.299794,0.0716107,0.1336535,0.103027750909091,22,0.299794,0.1336535,0.163175363636364,5,5,0,NA,NA,NA,NA,NA,24.475,14.325,21.625,21.555510549015,22.0525,21.835,21.9925,21.9887547516057,108.524,104.885,106.193,106.541299444379,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2017-08-25
"27",4.0255,0,0.236653,0.112438882161813,2,0.846447,0.8156675,0.8156675,0.301823,0.0616621,0.152176,0.11307758625,32,0.301823,0.152176,0.1696791875,5,5,0,1,NA,NA,NA,NA,24.8,0.2,21.425,20.0282226107226,22.1025,0.3025,21.9875,21.9353619485056,108.419,103.303,106.132,106.386078984652,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-26
"28",4.06441,0,0.196529,0.0986132154169334,0,-Inf,NA,NA,144.754,0.0622339,0.1415515,3.7180080375,8,144.754,0.1415515,18.25034475,5,5,0,NA,NA,NA,NA,NA,25.5,0.65,21.9,21.428708245737,22.0825,8.6925,21.99,21.9742038828518,110.67,104.528,106.556,106.907268413598,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-27
"29",2.39693,0,0.175781,0.0942745030376343,0,-Inf,NA,NA,27.4367,0.0583159,0.281619,1.335286656,5,27.4367,0.281619,5.6781678,5,5,0,1,NA,NA,NA,NA,24.55,0.25,21.875,21.7748487415295,22.06,0.27,21.9925,20.9431083001706,110.994,96.9353,107.379,107.45998344722,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-28
"30",5.60057,0,0.2249875,0.101239281254912,1,4.09871,4.09871,4.09871,2.81543,0.0559237,0.264988,0.189460383333333,6,2.81543,0.264988,0.646684333333333,5,5,0,3,NA,NA,NA,NA,23.65,0.225,21.9,21.606678186007,25.4925,0.27,21.9925,20.8775566592054,110.774,11.629,107.3,107.21500919663,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-29
"31",4.15672,0.0439453,0.175781,0.100087188010904,0,-Inf,NA,NA,0.284314,0.0596599,0.1280135,0.099152924,10,0.284314,0.1280135,0.1821205,5,5,0,NA,NA,NA,NA,NA,23.35,18.75,21.725,21.7226925320887,22.25,21.79,21.9925,21.992771296036,109.852,105.876,107.024,107.191166804489,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-30
