pjtn_yesterday_pjtn_max_value,pjtn_yesterday_pjtn_min_value,pjtn_yesterday_pjtn_median_value,pjtn_yesterday_pjtn_average_value,pjtn_yesterday_pjtn_event_count,pjtn_yesterday_pjtn_event_max_value,pjtn_yesterday_pjtn_event_median_value,pjtn_yesterday_pjtn_event_average_value,sigma_yesterday_sigma_max_value,sigma_yesterday_sigma_min_value,sigma_yesterday_sigma_median_value,sigma_yesterday_sigma_average_value,sigma_yesterday_sigma_event_count,sigma_yesterday_sigma_event_max_value,sigma_yesterday_sigma_event_median_value,sigma_yesterday_sigma_event_average_value,thy_resv_yesterday_thy_resv_median_value,thy_resv_yesterday_thy_resv_average_value,thy_resv_yesterday_thy_resv_high_var,swrd_yesterday_swrd_trip_count,temp_yesterday_temp_max_value,temp_yesterday_temp_min_value,temp_yesterday_temp_median_value,temp_yesterday_temp_average_value,dqi_yesterday_dqi_max_value,dqi_yesterday_dqi_min_value,dqi_yesterday_dqi_median_value,dqi_yesterday_dqi_average_value,hvv_yesterday_hvv_max_value,hvv_yesterday_hvv_min_value,hvv_yesterday_hvv_median_value,hvv_yesterday_hvv_average_value,wndw_yesterday_wndw_max_value,wndw_yesterday_wndw_min_value,wndw_yesterday_wndw_median_value,wndw_yesterday_wndw_average_value,jitter_event_60m_15v_count,jitter_60m_15v,no_jitter_60m_count,no_jitter_60m_15v,jitter_event_60m_20v_count,jitter_60m_20v,jitter_event_120m_15v_count,jitter_120m_15v,jitter_event_120m_20v_count,jitter_120m_20v,jitter_event_180m_15v_count,jitter_180m_15v,jitter_event_180m_20v_count,jitter_180m_20v,timestamp
4.61028,0,0.232537,0.156242307,72,4.61028,0.2219025,0.310244875,0.18371,0.039616,0.135383,0.0874453,11,0.18371,0.135383,0.141433545,3,3,0,0,"(80,85]","(45,50]","(55,60]","(55,60]",18,1,16.5,16.3043956,20.8175,1.2225,20.81,20.80676445,104.221,100.198,102.92,102.7014036,20,1,3,1,1,1,11,1,0,0,7,1,0,0,3/11/16
0.375469,0.0761155,0.236653,0.162356515,86,0.375469,0.232537,0.241470488,0.185778,0.0480414,0.1277115,0.088538446,14,0.185778,0.1277115,0.137306071,3,3,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",18,16,17,16.77037037,20.82,20.8025,20.8075,20.80825875,103.332,100.472,102.251,102.1292145,22,1,2,1,0,0,10,1,0,0,8,1,0,0,3/12/16
1.53557,0,0.228347,0.154662114,81,1.53557,0.224078,0.24946079,144.772,0.0384332,0.130406,8.596438926,17,144.772,0.130406,8.651661059,3,3,0,1,"(70,75]","(45,50]","(50,55]","(55,60]",20.5,0,16.5,13.44049459,20.815,0.0075,20.81,20.51233351,103.218,91.9367,102.3615,102.0088944,21,1,4,1,0,0,11,1,0,0,7,1,0,0,3/13/16
0.550633,0.0761155,0.236653,0.1583574,78,0.402765,0.232537,0.247427051,0.183422,0.0250948,0.164818,0.082955067,15,0.183422,0.164818,0.158479667,3,3,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",17,13,16.5,16.40082645,20.83,15.895,20.81,20.80844978,105.311,101.634,103.199,103.3902297,21,1,4,1,0,0,12,1,0,0,8,1,0,0,3/14/16
1.46279,0,0.307617,0.171056506,62,1.46279,0.263672,0.353251629,0.184953,0.0362705,0.147593,0.087053736,10,0.184953,0.147593,0.1488608,3,3,0,8,"(75,80]","(40,45]","(55,60]","(55,60]",27.5,0,16.5,16.40413223,20.8275,0.005,20.8075,16.50885117,105.368,91.9939,102.263,99.83835582,17,1,0,0,1,1,9,1,0,0,6,1,1,1,3/15/16
3.1607,0,0.707233,0.188250164,20,3.1607,0.238607,0.52628715,0.131329,0.0576497,0.129203,0.102596335,2,0.131329,0.129203,0.129203,3,3,0,10,"(75,80]","(40,45]","(55,60]","(55,60]",27.5,0,0.5,7.533373063,23.19,0.005,0.0525,9.431666667,103.879,86.0116,94.14445,94.23023264,7,1,0,0,2,1,4,1,1,1,3,1,0,0,3/16/16
3.63712,0,0.263672,0.142200101,8,3.63712,0.2466345,1.173517125,0.188624,0.0453586,0.128075,0.100382388,15,0.188624,0.128075,0.139179533,3,3,0,1,"(80,85]","(40,45]","(55,60]","(60,65]",21.5,0,16,12.65592417,20.8225,0.005,20.81,18.39784525,106.779,92.1688,102.2605,99.34404836,2,1,11,1,0,0,2,1,0,0,2,1,0,0,3/17/16
0.806729,0.0761155,0.2152405,0.14794059,12,0.806729,0.243875,0.322541417,0.1925,0.039616,0.166251,0.09105323,28,0.1925,0.166251,0.15934475,3,3,0,2,"(75,80]","(45,50]","(60,65]","(60,65]",28.5,0,16,14.71837488,20.82,0.005,20.815,19.23049267,106.482,92.0873,94.8007,98.38222822,4,1,9,1,0,0,2,1,0,0,1,1,0,0,3/18/16
0.836117,0,0.232537,0.166106671,24,0.836117,0.224078,0.280162708,0.198776,0.0491273,0.176917,0.090566456,16,0.198776,0.176917,0.168451563,3,3,0,1,"(70,75]","(35,40]","(50,55]","(50,55]",24,0,16.5,9.224528302,20.8125,0.005,20.8075,17.65864675,104.584,92.032,94.1702,96.16378656,8,1,6,1,0,0,4,1,0,0,3,1,0,0,3/19/16
0.820966,0.0761155,0.236653,0.177318648,37,0.820966,0.232537,0.335065378,0.200988,0.0421953,0.166103,0.090348453,25,0.200988,0.166103,0.16372716,3,3,0,7,"(70,75]","(35,40]","(50,55]","(50,55]",23,0,16.5,14.34581348,20.8175,0.005,20.8125,17.62099446,105.363,91.9495,94.3885,97.85573412,11,1,2,1,2,1,7,1,1,1,5,1,1,1,3/20/16
0.676529,0.0878906,0.236653,0.172199675,62,0.676529,0.232537,0.248689484,0.197813,0.0320219,0.16183,0.091392021,33,0.197813,0.16183,0.157451727,3,3,0,1,"(70,75]","(35,40]","(50,55]","(50,55]",21,0,16.5,16.07698745,20.815,0.005,20.81,19.24429827,104.174,92.0961,103.248,99.65648267,16,1,0,0,0,0,8,1,0,0,6,1,0,0,3/21/16
6.61344,0,0.256243,0.177813729,95,6.61344,0.240698,0.370393042,0.199432,0.0384332,0.1739515,0.092738241,34,0.199432,0.1739515,0.165446265,3,3,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",17.5,16,17,16.72772989,20.825,20.795,20.81,20.80989534,105.357,102.259,103.345,103.5218046,24,1,0,0,0,0,12,1,0,0,8,1,0,0,3/22/16
3.76855,0,0.301274,0.193683079,64,3.76855,0.270897,0.399064672,0.189879,0.0403989,0.159118,0.093468214,27,0.189879,0.159118,0.15560863,3,3,0,3,"(75,80]","(40,45]","(50,55]","(55,60]",34.5,0,16.5,12.05773059,20.8275,0.0075,20.8075,19.20905334,104.961,92.5544,102.496,100.3185157,18,1,0,0,3,1,10,1,2,1,7,1,1,1,3/23/16
2.10066,0,0.294776,0.202885261,92,2.10066,0.277935,0.333235652,0.203596,0.0508099,0.145284,0.099534061,49,0.203596,0.145284,0.150181082,3,3,0,2,"(70,75]","(45,50]","(50,55]","(55,60]",23,0,16.5,16.24390969,20.82,0.0075,20.8075,20.52003915,106.393,92.8853,103.4765,103.4605578,23,1,0,0,12,1,11,1,5,1,7,1,2,1,3/24/16
1.3736,0,0.277935,0.191686616,95,1.3736,0.263672,0.289070621,0.205297,0.0606595,0.128653,0.096245913,64,0.205297,0.128653,0.138934625,3,3,0,2,"(75,80]","(50,55]","(50,55]","(55,60]",19,0.5,16,16.20961857,21.0325,0.2375,20.815,20.78654669,106.409,101.997,103.795,104.1696521,24,1,0,0,3,1,12,1,1,1,8,1,0,0,3/25/16
0.607336,0.0982647,0.284798,0.194534199,96,0.607336,0.270897,0.284515708,0.379861,0.055996,0.1319905,0.102680681,84,0.379861,0.1319905,0.147595369,3,3,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",17.5,15.5,16.5,16.36793747,20.825,20.805,20.8125,20.81304184,106.714,102.582,103.8635,104.4049134,24,1,0,0,6,1,12,1,3,1,8,1,1,1,3/26/16
0.499123,0.0982647,0.274438,0.195341568,95,0.499123,0.263672,0.281420442,0.200199,0.055523,0.1336055,0.101646186,78,0.200199,0.1336055,0.142713103,3,3,0,0,"(80,85]","(40,45]","(55,60]","(60,65]",17.5,15.5,16.5,16.40970297,20.825,20.8025,20.8125,20.81251703,106.114,102.745,104.094,104.3156469,24,1,0,0,6,1,12,1,2,1,8,1,2,1,3/27/16
0.510598,0.107644,0.294794,0.203279375,95,0.510598,0.284798,0.303637579,0.266853,0.0583037,0.1306065,0.10429999,90,0.266853,0.1306065,0.146063144,3,3,0,0,"(90,95]","(50,55]","(65,70]","(65,70]",18,15,17,16.75735467,20.8275,20.78,20.8125,20.81344311,105.392,102.083,103.41,103.6704169,24,1,0,0,13,1,12,1,8,1,8,1,5,1,3/28/16
4.40813,0.0878906,0.284798,0.195162436,95,4.40813,0.270897,0.335608537,0.259549,0.0623746,0.13183,0.101642387,73,0.259549,0.13183,0.138340384,3,3,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",17,15,16,16.02153873,20.8225,20.7975,20.81,20.8112969,105.547,101.548,103.269,103.4889387,24,1,0,0,5,1,12,1,2,1,8,1,1,1,3/30/16
0.687853,0,0.322931,0.203041954,95,0.687853,0.288169,0.318271463,0.267112,0.0637277,0.130116,0.103188696,66,0.267112,0.130116,0.147018348,3,3,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",36,0.5,16,16.04500993,24.2175,3.7875,20.81,20.80772633,105.642,96.4655,103.2645,103.5042401,24,1,0,0,14,1,12,1,8,1,8,1,6,1,3/31/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.267112,0.0637277,0.130116,0.103188696,66,0.267112,0.130116,0.147018348,3,3,0,0,"(70,75]","(55,60]","(55,60]","(60,65]",36,0.5,16,16.04500993,24.2175,3.7875,20.81,20.80772633,105.642,96.4655,103.2645,103.5042401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/31/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.203156,0.0605235,0.133777,0.102263687,88,0.203156,0.133777,0.14276575,3,3,0,0,"(60,65]","(50,55]","(55,60]","(55,60]",17,15,16,16.1712652,20.82,20.7975,20.8125,20.8117797,105.493,101.85,103.292,103.4431823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/1/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.210507,0.0597835,0.137318,0.104613346,87,0.210507,0.137318,0.14764569,3,3,0,1,"(70,75]","(50,55]","(50,55]","(55,60]",21.5,0.5,16,17.37986315,21.1275,0.01,20.81,20.67200529,106.753,93.4997,103.5885,103.9855813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/2/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20206,0.059424,0.1393285,0.105558841,96,0.20206,0.1393285,0.14991049,3,3,0,0,"(65,70]","(50,55]","(55,60]","(55,60]",21.5,19.5,20.5,20.3245897,21.125,21.085,21.1125,21.11414648,106.588,103.389,104.235,104.78824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/3/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,43.3573,0.0598937,0.135563,1.141375619,63,43.3573,0.135563,1.524622381,3,3,0,1,"(75,80]","(45,50]","(50,55]","(55,60]",23.5,0,20,18.73525786,21.9375,0.0075,21.11,19.955549,106.672,91.0881,103.791,102.0681274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/4/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.338635,0.055523,0.133914,0.101157334,57,0.338635,0.133914,0.151901491,3,3,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",26,0.5,20,20.13415948,21.7775,15.845,21.115,20.97866102,107.571,99.6773,104.5715,104.8674736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/5/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.211476,0.0543527,0.133851,0.100090239,58,0.211476,0.133851,0.144789638,3,3,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",21,19.5,20,20.20598439,21.13,21.105,21.115,21.11611274,108.248,103.195,105.203,105.5270528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/6/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.212223,0.0473153,0.149017,0.099061849,45,0.212223,0.149017,0.153568511,3,3,0,1,"(80,85]","(40,45]","(60,65]","(60,65]",24.5,0.5,20,20.16918429,21.14,0.0075,21.1175,20.70542148,108.039,93.5351,105.47,103.3452797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/7/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.203855,0.0464716,0.1474625,0.102554238,66,0.203855,0.1474625,0.153816318,3,3,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",21,19.5,20,20.19004304,21.125,21.105,21.115,21.11415893,106.035,103.496,104.7015,104.7414541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/8/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.207407,0.0512299,0.153722,0.09759254,73,0.207407,0.153722,0.156397274,3,3,0,0,"(90,95]","(45,50]","(65,70]","(70,75]",21,19.5,20,20.19685684,21.145,21.1025,21.115,21.11439883,105.645,103.733,104.4665,104.535463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/9/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20362,0.0520915,0.1622755,0.099209376,70,0.20362,0.1622755,0.158106343,3,3,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",21,19.5,20.5,20.31421199,21.1225,21.1025,21.1125,21.11226885,105.14,103.799,104.388,104.3783074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/10/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.200356,0.0571615,0.1357285,0.099724709,66,0.200356,0.1357285,0.150340758,3,3,0,0,"(80,85]","(45,50]","(65,70]","(65,70]",21,19.5,20.5,20.27900763,21.12,21.0675,21.1125,21.11193466,105.506,103.491,104.311,104.4448969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/11/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.198038,0.0579919,0.1297485,0.099248364,72,0.198038,0.1297485,0.142730181,3,3,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",20.5,0.5,20.5,20.2883161,21.12,12.9725,21.1125,21.11004432,105.317,102.587,103.865,104.04769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/12/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.208208,0.0432373,0.1288535,0.098661793,42,0.208208,0.1288535,0.14163281,3,3,0,1,"(70,75]","(55,60]","(55,60]","(60,65]",23.5,0,20.5,17.72583419,21.12,0.005,21.11,18.19430398,106.129,88.6901,103.328,99.92565899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/13/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.221787,0.055996,0.131049,0.098605826,70,0.221787,0.131049,0.1436266,3,3,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",21,0.5,20.5,20.25223102,21.1325,0.025,21.1125,21.00108784,105.955,97.8534,103.8885,104.1501768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/14/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.205658,0.0523441,0.135054,0.099303465,63,0.205658,0.135054,0.146692794,3,3,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",21,19.5,20,20.14519926,21.125,21.09,21.1125,21.11242805,106.405,102.645,103.735,104.2800034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/15/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.197638,0.0530946,0.134777,0.098436764,68,0.197638,0.134777,0.144614971,3,3,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",20.5,19.5,20,20.12661031,21.125,21.1025,21.1125,21.11336364,107.467,102.944,104.73,105.0084328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/16/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.204275,0.0453586,0.133282,0.101429396,75,0.204275,0.133282,0.145128107,3,3,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",21,2,20,19.9903065,21.1525,2.0025,21.1175,21.10978976,108.003,103.523,105.265,105.5255492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4/17/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.209997,0.0464716,0.137231,0.098800778,67,0.209997,0.137231,0.151147701,3,3,0,1,"(65,70]","(45,50]","(55,60]","(55,60]",20.5,1,20,19.77681716,21.13,0.31,21.115,21.10941843,108.357,103.754,105.3185,105.772902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/18/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.207986,0.0435413,0.1304875,0.093556971,46,0.207986,0.1304875,0.145096196,3,3,0,1,"(80,85]","(40,45]","(55,60]","(55,60]",22.5,0.5,20,19.62855741,21.1275,0.015,21.115,20.99673107,107.507,96.8148,105.1745,105.2462617,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4/19/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.218311,0.0481785,0.157703,0.096110761,37,0.218311,0.157703,0.158434216,3,3,1,5,"(80,85]","(45,50]","(55,60]","(60,65]",27.5,0,20.5,19.94654168,23.9875,0.01,21.11,20.48131345,107.335,93.1762,104.542,104.0331499,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4/20/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.199407,0.0481785,0.157755,0.094363929,51,0.199407,0.157755,0.155410039,4,3,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",20.5,19.5,20,20.05188285,21.135,20.0225,21.115,21.11522622,106.238,103.254,104.766,104.9249233,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4/21/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.21716,0.0538652,0.153561,0.09975695,71,0.21716,0.153561,0.15628938,4,3,0,0,"(85,90]","(50,55]","(70,75]","(70,75]",21,19,20,20.18530161,21.125,20.74,21.115,21.1137401,105.739,102.388,103.8295,103.8546769,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4/22/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.197279,0.0503208,0.135188,0.100463486,77,0.197279,0.135188,0.147807922,4,3,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",20.5,19.5,20,20.23695652,21.1225,21.1025,21.1125,21.11344839,106.638,103.04,104.2055,104.4765896,0,0,7,1,0,0,0,0,0,0,0,0,0,0,4/23/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.196509,0.0510688,0.137041,0.097715968,79,0.196509,0.137041,0.147306924,4,3,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",21,4,20,20.16002136,21.125,4.8175,21.1125,21.11118265,106.502,103.666,104.5915,104.8515321,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4/24/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.20645,0.0551954,0.141853,0.103455353,85,0.20645,0.141853,0.1489396,3,3,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",21,19.5,20,20.16909091,21.15,21.1025,21.115,21.11403888,106.351,102.707,103.8495,104.3265344,0,0,11,1,0,0,0,0,0,0,0,0,0,0,4/25/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.209116,0.0562311,0.129391,0.102017278,57,0.209116,0.129391,0.138773579,3,3,1,3,"(75,80]","(50,55]","(55,60]","(60,65]",32.5,0,20.5,20.2460116,21.1275,0.0025,21.11,20.71526933,106.008,93.7437,103.413,101.292078,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4/26/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.208966,0.0548058,0.137034,0.106787096,38,0.208966,0.137034,0.147124237,4,3,0,7,"(70,75]","(50,55]","(55,60]","(55,60]",30.5,0,20.5,17.85595683,21.1175,0.005,21.11,16.86392119,106.394,92.4176,94.4778,97.92372826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/27/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,1.04987,0.0538346,0.142317,0.154899836,17,1.04987,0.142317,0.201316,4,3,0,4,"(65,70]","(50,55]","(55,60]","(55,60]",26,0,21,17.886196,21.1125,0.005,21.1075,14.83404545,104.423,92.1366,94.43805,96.28464602,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4/28/16
2.03719,0,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,1.76403,0.0530946,0.1419215,0.108864562,74,1.76403,0.1419215,0.191863243,4,3,1,1,"(75,80]","(50,55]","(55,60]","(60,65]",26.5,0,20.5,20.61741472,21.13,0.0025,21.11,20.54731406,105.48,93.2617,103.9545,102.2385184,0,0,7,1,0,0,0,0,0,0,0,0,0,0,4/29/16
2.03719,0.0761155,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.204396,0.0616302,0.1338,0.103460111,27,0.204396,0.1338,0.147167148,3,3,0,2,"(80,85]","(50,55]","(55,60]","(60,65]",24,0,20.5,18.13605823,21.1275,0.005,21.11,13.027314,105.168,92.2429,94.3957,96.02123337,4,1,2,1,1,1,3,1,0,0,2,1,0,0,4/30/16
4.0097615,0,0.52991275,0.255643442,23.45,3.827052421,1.444322526,1.580890003,0.204396,0.0616302,0.1338,0.103460111,27,0.204396,0.1338,0.147167148,3,3,0,2,"(80,85]","(50,55]","(55,60]","(60,65]",24,0,20.5,18.13605823,21.1275,0.005,21.11,13.027314,105.168,92.2429,94.3957,96.02123337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/30/16
3.25255,0.0621481,0.383106,0.120646333,1,3.25255,3.25255,3.25255,1.64899,0.0491273,0.164988,0.117147342,37,1.64899,0.164988,0.250599162,3,3,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",25.5,0,20.5,19.31205674,23.6,0.005,21.1125,17.01541647,106.509,92.6746,94.83695,98.79513328,1,1,10,1,0,0,0,0,0,0,0,0,0,0,5/2/16
6.13647,0.0621481,0.452445,0.133150816,12,6.13647,3.766605,3.55781525,3.20139,0.0576497,0.141166,0.12853718,59,3.20139,0.141166,0.269658898,3,3,0,1,"(80,85]","(50,55]","(55,60]","(60,65]",35.5,0.5,20.5,20.38122235,21.135,0.005,21.115,17.91160119,106.199,93.1036,104.498,101.9035258,3,1,15,1,0,0,2,1,0,0,1,1,0,0,5/3/16
3.43758,0,0.294794,0.117564429,1,3.43758,3.43758,3.43758,0.174468,0.0622424,0.122344,0.09870434,5,0.174468,0.122344,0.1329868,3,3,0,3,"(75,80]","(50,55]","(55,60]","(60,65]",23.5,0.5,20.5,19.44444444,21.12,0.005,21.1125,16.07219905,105.634,92.8582,93.9912,96.06391145,0,0,6,1,0,0,0,0,0,0,0,0,0,0,5/4/16
7.89293,0,0.951698,0.124289027,5,7.89293,4.66193,4.673958,0.869575,0.0478696,0.131228,0.109408457,25,0.869575,0.131228,0.17329784,3,3,1,7,"(80,85]","(45,50]","(55,60]","(60,65]",33.5,0,21,15.14907312,23.8025,0.0025,21.11,15.56141593,105.161,92.741,93.947,97.37878117,1,1,11,1,0,0,1,1,0,0,0,0,0,0,5/5/16
1.7937,0,0.613663,0.163493535,16,1.44352,0.354298,0.5467325,0.258046,0.0435791,0.122778,0.089001813,3,0.258046,0.122778,0.167207333,3,3,1,10,"(80,85]","(50,55]","(65,70]","(65,70]",24.5,0,21,16.25457875,22.62,0,20.96,16.69484291,105.128,92.7863,93.7316,97.26238523,5,1,7,1,5,1,3,1,3,1,2,1,2,1,5/6/16
2.85442,0.0621481,0.448156,0.175442527,24,2.85442,0.3829735,0.629823583,1.52016,0.034833,0.833771,0.21444908,2,1.52016,0.833771,0.833771,3,3,0,4,"(85,90]","(45,50]","(60,65]","(65,70]",24.5,0,21,15.8762262,20.97,0.005,20.9575,15.65439401,104.819,92.4504,93.2577,97.74664954,7,1,5,1,3,1,6,1,2,1,3,1,1,1,5/7/16
3.80095,0.0621481,0.33178,0.166568387,76,3.80095,0.302868,0.456061684,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23,20,20.5,20.69382752,20.9725,20.9575,20.965,20.96434662,105.449,103.804,104.306,104.4208101,22,1,2,1,2,1,11,1,1,1,8,1,0,0,5/8/16
5.52559,0.0439453,0.340399,0.145258726,45,5.52559,0.252447,0.966855356,2.58919,0.0438431,2.19911,0.462007407,3,2.58919,2.19911,2.099046667,3,3,0,0,"(95,100]","(50,55]","(75,80]","(70,75]",22.5,20,20.5,20.51829826,20.98,20.955,20.965,20.96492399,106.125,93.4057,104.269,103.943688,13,1,10,1,0,0,8,1,0,0,5,1,0,0,5/9/16
4.01421,0,0.294794,0.105658831,1,2.47892,2.47892,2.47892,0.12197,0.0404397,0.121071,0.07056715,2,0.12197,0.121071,0.121071,3,3,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",23.5,0.5,20.5,20.57021747,24.1,0.01,20.9625,20.76716749,106.666,93.9876,104.4075,104.3501638,1,1,23,1,0,0,0,0,0,0,0,0,0,0,5/10/16
0.562775,0,0.284798,0.105165292,0,3.827052421,1.444322526,1.580890003,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",22,0.5,20.5,20.15730825,20.9725,0.0075,20.9625,20.36367786,106.24,94.7174,104.32,103.3531147,0,0,21,1,0,0,0,0,0,0,0,0,0,0,5/11/16
5.58676,0,0.232537,0.098677707,1,2.89639,2.89639,2.89639,99.9292,0.0421953,50.0248075,12.54446587,2,99.9292,50.0248075,50.0248075,3,3,0,1,"(95,100]","(50,55]","(65,70]","(70,75]",26.5,0.5,21,20.202085,24.2525,0.005,20.96,20.28110176,106.144,93.2516,104.129,102.0707244,0,0,18,1,0,0,0,0,0,0,1,1,0,0,5/12/16
5.08248,0,0.232537,0.129906906,7,5.08248,0.252447,1.254402714,2.1329,0.0525954,1.1271485,0.35735158,2,2.1329,1.1271485,1.1271485,3,3,0,2,"(85,90]","(50,55]","(70,75]","(65,70]",33,0.5,21,20.80232558,20.9725,0.005,20.96,16.6056109,104.983,93.0004,94.3569,97.22439142,2,1,7,1,0,0,0,0,0,0,0,0,0,0,5/13/16
0.644365,0.0439453,0.263672,0.110447751,3,0.644365,0.31074,0.411013333,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,1,"(85,90]","(55,60]","(65,70]","(65,70]",24.5,0,21,16.75062344,20.965,0.005,20.96,17.86937126,104.436,92.9589,94.28805,97.5861774,0,0,9,1,0,0,0,0,0,0,0,0,0,0,5/14/16
3.17989,0,0.778713,0.179583837,4,0.837271,0.790947,0.786979,21.994,0.0426229,11.0581735,2.27191984,2,21.994,11.0581735,11.0581735,3,3,1,4,"(100,105]","(50,55]","(75,80]","(75,80]",24.5,0,0.5,6.608215548,20.9675,0.005,20.955,13.05733971,104.951,92.3237,93.6035,95.39389075,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5/15/16
