"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"330",0.763688,0.0439453,0.346026,0.129498516,2,0.597721,0.421199,0.421199,0.232548,0.0583814,0.131263,0.109017243,99,0.232548,0.131263,0.13572102,3,3,0,1,"(65,70]","(40,45]","(50,55]","(50,55]",24.5,0.5,17.5,17.2831892,24.295,0.0075,21.06,20.75041168,106.442,94.0836,104.288,103.5623384,1,1,21,1,0,0,0,0,0,0,1,1,0,0,2016-02-11
"331",5.11468,0,0.343224,0.137117999,8,5.11468,0.66137,1.195849375,0.665592,0.0576497,0.1311335,0.112970773,30,0.665592,0.1311335,0.172259533,3,3,1,9,"(65,70]","(40,45]","(45,50]","(50,55]",34,0,17.5,16.65861913,21.1625,0.005,21.06,16.56172346,106.239,92.2096,102.365,99.43246293,4,1,11,1,1,1,2,1,0,0,1,1,0,0,2016-02-12
"335",1.50957,0,0.365037,0.124534037,6,1.50957,0.632173,0.860663333,86.4527,0.0186727,0.127417,12.42542276,7,86.4527,0.127417,12.45741514,3,3,0,8,"(75,80]","(45,50]","(55,60]","(55,60]",26.5,0.5,24,21.2205029,21.145,0.0075,21.13,18.98363713,106.78,94.278,104.045,101.7487617,2,1,17,1,0,0,0,0,0,0,0,0,0,0,2016-02-16
"336",0.703125,0,0.477368,0.138781067,5,0.703125,0.532809,0.5629486,0.121641,0.0732646,0.121641,0.0941316,1,0.121641,0.121641,0.121641,3,3,0,3,"(70,75]","(45,50]","(55,60]","(60,65]",27.5,0,0.5,7.36286732,24.2775,0.005,21.1325,18.56863313,105.743,90.2045,95.74515,98.19689442,1,1,11,1,1,1,1,1,1,1,1,1,1,1,2016-02-17
"337",0.475341,0,0.224078,0.16643884,8,0.475341,0.208438,0.24552275,0.515622,0.0649385,0.322208,0.13463231,2,0.515622,0.322208,0.322208,3,3,0,1,"(70,75]","(50,55]","(55,60]","(60,65]",28,0,0.5,4.317351598,21.26,0.005,21.255,12.57602496,105.083,90.7611,92.0026,93.24663981,2,1,7,1,0,0,1,1,0,0,1,1,0,0,2016-02-18
"338",4.88169,0,0.236653,0.161657413,29,4.88169,0.228347,0.420661,0.169707,0.0576497,0.1484775,0.09029652,2,0.169707,0.1484775,0.1484775,3,3,0,1,"(70,75]","(40,45]","(50,55]","(55,60]",23,0,19,17.81938073,23.645,0.005,21.2575,19.84595498,105.287,91.904,100.7585,98.44429735,9,1,1,1,0,0,5,1,0,0,4,1,0,0,2016-02-19
"339",0.552384,0,0.236653,0.168493784,51,0.552384,0.277935,0.294843667,0.155003,0.0467545,0.121962,0.07988069,6,0.155003,0.121962,0.126993833,3,3,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",19.5,1,18.5,18.62787724,21.2675,6.1,21.2575,21.25359105,105.936,102.322,104.12,104.2099157,12,1,11,1,4,1,7,1,2,1,5,1,2,1,2016-02-20
"351",9.18783,0,0.3853255,0.099898477,1,9.18783,9.18783,9.18783,0.198645,0.0576497,0.1269795,0.090381067,6,0.198645,0.1269795,0.137904333,3,3,1,2,"(65,70]","(50,55]","(55,60]","(55,60]",19.5,0,17.5,13.08459338,20.93,0.0025,20.91,15.4427265,105.95,89.8784,103.583,99.61930737,1,1,17,1,0,0,0,0,0,0,0,0,0,0,2016-03-02
"352",3.4583,0,0.348805,0.111194607,7,3.4583,0.224078,0.862866143,24.3829,0.0520915,0.136966,0.372810694,22,24.3829,0.136966,1.246753955,3,3,0,6,"(60,65]","(40,45]","(50,55]","(50,55]",31,0,16,14.03290623,21.09,0.005,20.91,19.62675548,105.162,92.3981,103.598,101.8381694,1,1,20,1,0,0,0,0,0,0,0,0,0,0,2016-03-03
"355",2.59612,0,0.259984,0.126263861,26,0.504893,0.230442,0.308570077,0.189955,0.063319,0.1264785,0.097738657,48,0.189955,0.1264785,0.130179479,3,3,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",18,16,17.5,17.34043687,20.8275,20.7975,20.81,20.81016481,104.954,100.108,101.594,102.0969843,7,1,18,1,0,0,3,1,0,0,2,1,0,0,2016-03-06
"356",0.514367,0.0878906,0.256243,0.166462617,90,0.514367,0.240698,0.271664511,0.185594,0.05576,0.126416,0.095663008,27,0.185594,0.126416,0.138255963,3,3,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",18,16,16,16.31632653,20.815,20.8025,20.81,20.80968945,104.75,101.179,102.498,102.7966887,24,1,0,0,0,0,12,1,0,0,8,1,0,0,2016-03-07
"357",0.547115,0.0878906,0.272622,0.173018156,93,0.547115,0.248592,0.285231301,0.189261,0.04817,0.121261,0.092585668,13,0.189261,0.121261,0.136720615,3,3,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",16.5,16,16.5,16.25534351,20.815,20.7975,20.81,20.80931162,104.504,101.609,102.991,103.0687094,24,1,1,1,3,1,12,1,2,1,8,1,1,1,2016-03-08
"358",0.393059,0,0.228347,0.158471512,93,0.393059,0.224078,0.231643086,0.19367,0.0510688,0.14176,0.088922304,11,0.19367,0.14176,0.149515909,3,3,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",16.5,1,16.5,16.29791667,20.8175,8.985,20.81,20.80788944,105.429,102.817,103.316,103.7140963,24,1,1,1,0,0,12,1,0,0,8,1,0,0,2016-03-09
"359",0.385619,0.0761155,0.219727,0.153706362,79,0.385619,0.215287,0.225512557,0.185238,0.0501896,0.172405,0.089793137,13,0.185238,0.172405,0.162218769,3,3,0,0,"(80,85]","(40,45]","(50,55]","(55,60]",16.5,15.5,16,16.22158107,20.815,20.8025,20.8125,20.81206824,104.806,102.284,103.771,103.7143448,19,1,5,1,0,0,9,1,0,0,6,1,0,0,2016-03-10
"378",4.40813,0.0878906,0.284798,0.195162436,95,4.40813,0.270897,0.335608537,0.259549,0.0623746,0.13183,0.101642387,73,0.259549,0.13183,0.138340384,3,3,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",17,15,16,16.02153873,20.8225,20.7975,20.81,20.8112969,105.547,101.548,103.269,103.4889387,24,1,0,0,5,1,12,1,2,1,8,1,1,1,2016-03-30
"379",0.687853,0,0.322931,0.203041954,95,0.687853,0.288169,0.318271463,0.267112,0.0637277,0.130116,0.103188696,66,0.267112,0.130116,0.147018348,3,3,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",36,0.5,16,16.04500993,24.2175,3.7875,20.81,20.80772633,105.642,96.4655,103.2645,103.5042401,24,1,0,0,14,1,12,1,8,1,8,1,6,1,2016-03-31
"410",2.03719,0.0761155,0.530993,0.16251468,12,2.03719,0.5264075,0.784190667,0.204396,0.0616302,0.1338,0.103460111,27,0.204396,0.1338,0.147167148,3,3,0,2,"(80,85]","(50,55]","(55,60]","(60,65]",24,0,20.5,18.13605823,21.1275,0.005,21.11,13.027314,105.168,92.2429,94.3957,96.02123337,4,1,2,1,1,1,3,1,0,0,2,1,0,0,2016-04-30
"412",3.25255,0.0621481,0.383106,0.120646333,1,3.25255,3.25255,3.25255,1.64899,0.0491273,0.164988,0.117147342,37,1.64899,0.164988,0.250599162,3,3,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",25.5,0,20.5,19.31205674,23.6,0.005,21.1125,17.01541647,106.509,92.6746,94.83695,98.79513328,1,1,10,1,0,0,0,0,0,0,0,0,0,0,2016-05-02
"413",6.13647,0.0621481,0.452445,0.133150816,12,6.13647,3.766605,3.55781525,3.20139,0.0576497,0.141166,0.12853718,59,3.20139,0.141166,0.269658898,3,3,0,1,"(80,85]","(50,55]","(55,60]","(60,65]",35.5,0.5,20.5,20.38122235,21.135,0.005,21.115,17.91160119,106.199,93.1036,104.498,101.9035258,3,1,15,1,0,0,2,1,0,0,1,1,0,0,2016-05-03
"415",7.89293,0,0.951698,0.124289027,5,7.89293,4.66193,4.673958,0.869575,0.0478696,0.131228,0.109408457,25,0.869575,0.131228,0.17329784,3,3,1,7,"(80,85]","(45,50]","(55,60]","(60,65]",33.5,0,21,15.14907312,23.8025,0.0025,21.11,15.56141593,105.161,92.741,93.947,97.37878117,1,1,11,1,0,0,1,1,0,0,0,0,0,0,2016-05-05
"416",1.7937,0,0.613663,0.163493535,16,1.44352,0.354298,0.5467325,0.258046,0.0435791,0.122778,0.089001813,3,0.258046,0.122778,0.167207333,3,3,1,10,"(80,85]","(50,55]","(65,70]","(65,70]",24.5,0,21,16.25457875,22.62,0,20.96,16.69484291,105.128,92.7863,93.7316,97.26238523,5,1,7,1,5,1,3,1,3,1,2,1,2,1,2016-05-06
"417",2.85442,0.0621481,0.448156,0.175442527,24,2.85442,0.3829735,0.629823583,1.52016,0.034833,0.833771,0.21444908,2,1.52016,0.833771,0.833771,3,3,0,4,"(85,90]","(45,50]","(60,65]","(65,70]",24.5,0,21,15.8762262,20.97,0.005,20.9575,15.65439401,104.819,92.4504,93.2577,97.74664954,7,1,5,1,3,1,6,1,2,1,3,1,1,1,2016-05-07
"418",3.80095,0.0621481,0.33178,0.166568387,76,3.80095,0.302868,0.456061684,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23,20,20.5,20.69382752,20.9725,20.9575,20.965,20.96434662,105.449,103.804,104.306,104.4208101,22,1,2,1,2,1,11,1,1,1,8,1,0,0,2016-05-08
"419",5.52559,0.0439453,0.340399,0.145258726,45,5.52559,0.252447,0.966855356,2.58919,0.0438431,2.19911,0.462007407,3,2.58919,2.19911,2.099046667,3,3,0,0,"(95,100]","(50,55]","(75,80]","(70,75]",22.5,20,20.5,20.51829826,20.98,20.955,20.965,20.96492399,106.125,93.4057,104.269,103.943688,13,1,10,1,0,0,8,1,0,0,5,1,0,0,2016-05-09
"423",5.08248,0,0.232537,0.129906906,7,5.08248,0.252447,1.254402714,2.1329,0.0525954,1.1271485,0.35735158,2,2.1329,1.1271485,1.1271485,3,3,0,2,"(85,90]","(50,55]","(70,75]","(65,70]",33,0.5,21,20.80232558,20.9725,0.005,20.96,16.6056109,104.983,93.0004,94.3569,97.22439142,2,1,7,1,0,0,0,0,0,0,0,0,0,0,2016-05-13
"425",3.17989,0,0.778713,0.179583837,4,0.837271,0.790947,0.786979,21.994,0.0426229,11.0581735,2.27191984,2,21.994,11.0581735,11.0581735,3,3,1,4,"(100,105]","(50,55]","(75,80]","(75,80]",24.5,0,0.5,6.608215548,20.9675,0.005,20.955,13.05733971,104.951,92.3237,93.6035,95.39389075,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2016-05-15
"426",1.65131,0.0621481,0.940471,0.591426571,39,1.65131,0.888739,0.836563846,0.120979,0.0421953,0.120979,0.06989242,1,0.120979,0.120979,0.120979,3,3,0,0,"(95,100]","(60,65]","(70,75]","(75,80]",25,0,20.5,19.40737705,20.98,0.005,20.965,17.19261282,106.381,91.2705,92.9429,97.31255598,10,1,0,0,10,1,5,1,5,1,4,1,4,1,2016-05-16
"427",1.45816,0.0621481,1.16351,0.828224425,26,1.45816,0.9837485,1.010972885,0.151134,0.0578496,0.151134,0.08208346,1,0.151134,0.151134,0.151134,3,3,1,1,"(85,90]","(55,60]","(60,65]","(65,70]",21,0,20.5,19.17589389,20.975,0,20.9675,20.14826842,106.293,70.3597,86.4692,89.59791513,8,1,0,0,8,1,5,1,5,1,3,1,3,1,2016-05-17
"428",1.16351,1.16351,1.16351,1.16351,1,1.16351,1.16351,1.16351,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",0,0,0,0,0,0,0,0,105.7822,93.217555,97.6262625,99.20030409,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2016-05-20
"429",3.70472,0,0.301274,0.229696619,17,3.70472,0.267309,0.587363235,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,0,"(80,85]","(55,60]","(65,70]","(65,70]",34,0,19,10.26051051,23.0625,0.0025,20.96,12.20536058,106.09,91.4526,93.10255,95.04550118,5,1,0,0,2,1,3,1,1,1,2,1,1,1,2016-05-29
"430",11.1541,0,0.564488,0.205102256,95,11.1541,0.491324,0.559915453,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",21.5,18.5,19,19.10029553,20.985,20.945,20.9625,20.96290992,106.381,102.61,103.7575,104.1363388,24,1,0,0,13,1,12,1,7,1,8,1,5,1,2016-05-30
"431",7.29876,0,0.56191,0.219054862,95,7.29876,0.506802,0.529503221,0.394157,0.0532496,0.123631,0.092342553,3,0.394157,0.123631,0.212615667,3,3,0,0,"(80,85]","(50,55]","(60,65]","(65,70]",36.5,18.5,19,19.11117277,21.3975,20.62,20.9625,20.96358234,106.887,102.352,103.915,104.3991904,24,1,0,0,15,1,12,1,8,1,8,1,5,1,2016-05-31
"433",3.74877,0,0.550633,0.218447986,96,3.74877,0.501054,0.494110875,0.148452,0.0500251,0.124749,0.083837128,5,0.148452,0.124749,0.1297252,3,3,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",38,0.5,19.5,19.59950658,23.9525,18.0225,20.9625,20.96440514,106.711,96.3903,103.979,104.2990842,24,1,0,0,15,1,12,1,8,1,8,1,5,1,2016-06-01
"434",4.35258,0.0439453,0.483398,0.212884928,95,4.35258,0.412244,0.459410611,0.18544,0.0250948,0.151635,0.088754976,12,0.18544,0.151635,0.152041833,3,3,0,0,"(90,95]","(50,55]","(70,75]","(70,75]",20.5,1,19.5,19.69479801,20.9875,3.6325,20.965,20.96101797,106.738,102.876,103.981,104.4857591,24,1,0,0,18,1,12,1,11,1,8,1,7,1,2016-06-02
"493",5.29664,0,0.248592,0.164883747,95,5.29664,0.236653,0.292967074,0.336563,0.0250948,0.124961,0.079907067,9,0.336563,0.124961,0.149999667,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",33.5,18,18.5,18.49103877,20.9675,20.8975,20.9025,20.90341562,106.248,103.786,104.437,104.7274591,23,1,0,0,0,0,12,1,0,0,8,1,0,0,2016-07-31
"495",0.362382,0,0.244677,0.163889545,94,0.362382,0.236653,0.240139819,0.124931,0.0384332,0.122313,0.071702778,6,0.124931,0.122313,0.122988,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",28,18,18.5,18.47896936,20.91,19.7325,20.9025,20.90372206,106.004,103.65,104.324,104.634938,24,1,0,0,0,0,12,1,0,0,8,1,0,0,2016-08-01
"496",3.90891,0.0761155,0.252447,0.167378998,94,3.90891,0.244677,0.29432466,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",19,18,18.5,18.60906411,20.9125,20.885,20.9025,20.90393101,106.123,103.44,104.339,104.6191645,24,1,0,0,0,0,12,1,0,0,8,1,0,0,2016-08-02
"497",1.12469,0,0.263672,0.167063085,89,1.12469,0.248592,0.287373989,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(90,95]","(50,55]","(65,70]","(65,70]",19,0.5,18.5,18.5234375,20.9125,1.4975,20.9025,20.89841481,106.339,103.096,104.332,104.5338689,23,1,1,1,0,0,12,1,0,0,8,1,0,0,2016-08-03
"498",1.82889,0,0.252447,0.15856921,67,1.82889,0.244677,0.312357836,0.140742,0.0421953,0.136121,0.08409257,3,0.140742,0.136121,0.133760333,4,4,1,9,"(85,90]","(50,55]","(65,70]","(65,70]",28,0,18,17.74412492,24.465,0,20.905,19.76309278,105.975,92.9984,103.822,102.8441912,16,1,8,1,0,0,9,1,0,0,5,1,0,0,2016-08-04
"507",0.966797,0,0.210754,0.103025145,5,0.477368,0.244677,0.3094394,0.141955,0.0281302,0.129521,0.078005119,15,0.141955,0.129521,0.129069,4,4,0,0,"(85,90]","(55,60]","(65,70]","(65,70]",17.5,16,16.5,16.51331269,20.92,20.895,20.9075,20.90645966,106.77,103.171,104.4425,104.7305012,2,1,22,1,0,0,1,1,0,0,0,0,0,0,2016-08-13
"527",0.579678,0,0.333229,0.164003714,17,0.579678,0.395508,0.403406706,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,2,"(80,85]","(50,55]","(60,65]","(65,70]",20,0,16.5,16.26790831,20.965,0.0025,20.8975,16.8037803,104.077,88.6904,97.3779,98.09909595,5,1,7,1,4,1,2,1,2,1,1,1,1,1,2016-09-02
"528",3.57986,0,0.2778475,0.13163227,14,0.555869,0.3288435,0.345283429,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,1,"(80,85]","(45,50]","(60,65]","(60,65]",30.5,0,16.5,16.37186312,21.625,0.0025,20.8975,18.88640176,103.857,91.8399,102.57,98.38537413,4,1,12,1,2,1,2,1,1,1,2,1,0,0,2016-09-03
"529",9.02592,0.0439453,0.215287,0.202779756,3,9.02592,0.380578,3.252686667,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,1,"(80,85]","(50,55]","(55,60]","(60,65]",17.5,0,16.5,16.26266892,20.9075,0.0025,20.8975,17.94036028,104.078,92.1299,102.3825,99.08349172,1,1,16,1,0,0,1,1,1,1,0,0,0,0,2016-09-04
"530",2.12987,0,0.385619,0.213820834,32,2.12987,0.5318635,0.545660281,0.166411,0.0438431,0.1312015,0.080314496,10,0.166411,0.1312015,0.1359565,4,4,0,1,"(85,90]","(50,55]","(60,65]","(65,70]",17.5,0,16.5,16.30073021,20.92,0.005,20.8975,19.60800746,105.164,92.1824,102.316,99.87823918,8,1,8,1,8,1,5,1,3,1,3,1,2,1,2016-09-05
"532",0.550633,0,0.510598,0.281839803,19,0.550633,0.454574,0.447755421,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,0,"(95,100]","(55,60]","(75,80]","(75,80]",0.5,0,0,0.171232877,0.01,0.0025,0.0025,0.003762887,95.9676,85.5568,92.35665,91.70855376,6,1,9,1,5,1,3,1,3,1,2,1,2,1,2016-09-07
"539",0.80313,0,0.228347,0.103564475,3,0.307617,0.294794,0.294599333,0.156198,0.0338732,0.13109,0.079965067,25,0.156198,0.13109,0.13319932,4,4,0,0,"(95,100]","(55,60]","(75,80]","(75,80]",17,16,16.5,16.40461452,20.9125,20.89,20.9025,20.90279346,105.745,101.92,103.252,103.6330075,1,1,23,1,0,0,1,1,0,0,0,0,0,0,2016-09-14
"540",0.669355,0,0.224078,0.124464938,12,0.416902,0.3954775,0.377616,0.16872,0.0288249,0.1370835,0.07782465,20,0.16872,0.1370835,0.1396269,4,4,0,0,"(95,100]","(55,60]","(75,80]","(75,80]",17,15.5,16.5,16.51992288,20.9125,20.87,20.9025,20.90318833,105.713,102.264,103.794,103.9663988,4,1,20,1,3,1,2,1,2,1,1,1,1,1,2016-09-15
"548",0.495239,0,0.259984,0.115880452,17,0.495239,0.380578,0.368227176,0.167172,0.039616,0.131585,0.087452529,50,0.167172,0.131585,0.1339684,4,4,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",16.5,15.5,16,15.86280234,20.91,20.895,20.9025,20.90366005,106.124,102.26,103.706,103.9793022,4,1,19,1,3,1,2,1,1,1,2,1,1,1,2016-09-23
"549",0.852131,0.0439453,0.252447,0.117668623,15,0.581342,0.432811,0.431998467,0.193651,0.0311873,0.131684,0.085054986,44,0.193651,0.131684,0.13676825,4,4,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",17,3.5,16,15.62790323,24.09,20.8975,20.905,20.90688606,106.876,102.764,104.268,104.597528,5,1,20,1,4,1,3,1,1,1,2,1,1,1,2016-09-24
"550",0.955747,0,0.240698,0.100253322,8,0.372888,0.348805,0.334990625,0.686147,0.0355822,0.132935,0.089110741,61,0.686147,0.132935,0.145270574,4,4,0,0,"(85,90]","(45,50]","(60,65]","(65,70]",17,0.5,16,10.88614263,20.9175,20.89,20.9075,20.90773511,107.781,102.763,104.8365,105.0528213,1,1,23,1,1,1,1,1,0,0,0,0,0,0,2016-09-25
"556",0.487377,0,0.252447,0.142512905,18,0.487377,0.4492,0.415972278,0.26386,0.0338732,0.131177,0.083484391,18,0.26386,0.131177,0.141621556,4,4,0,1,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,0,16,15.93759324,24.2525,0.0175,20.9,20.59871572,105.667,95.3662,103.041,103.5687172,4,1,13,1,4,1,2,1,2,1,2,1,2,1,2016-10-01
"563",3.12692,0,0.244677,0.102132032,8,0.393059,0.348794,0.328411,6.54445,0.0438431,0.1325,0.134038016,26,6.54445,0.1325,0.3818245,4,4,0,1,"(80,85]","(45,50]","(55,60]","(60,65]",17.5,0,15.5,15.03659035,24.2775,0.0025,20.9075,20.22331191,107.023,91.5921,104.35,101.316971,2,1,18,1,2,1,1,1,1,1,1,1,0,0,2016-10-08
"567",1.89933,0,0.256243,0.088939777,1,1.3459,1.3459,1.3459,13.2126,0.0467545,0.133322,0.153788242,45,13.2126,0.133322,0.428132333,4,4,0,2,"(65,70]","(55,60]","(60,65]","(60,65]",19.5,0,16,15.73175788,20.975,0.0025,20.9,20.09527316,104.681,88.1536,103.53,98.54191366,1,1,16,1,0,0,0,0,0,0,0,0,0,0,2016-10-12
"578",0.435036,0,0.228347,0.126090029,19,0.435036,0.383106,0.380167105,0.166411,0.0373454,0.128957,0.09138636,41,0.166411,0.128957,0.13440822,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,15,15.5,15.4397541,20.91,20.8825,20.9,20.90026515,105.618,102.085,103.57,103.8524162,5,1,19,1,5,1,3,1,2,1,2,1,2,1,2016-10-23
"583",5.67303,0,0.244677,0.108559484,7,5.67303,4.76173,4.778725714,0.35646,0.0320219,0.136849,0.107726364,95,0.35646,0.136849,0.142350958,4,4,0,1,"(75,80]","(50,55]","(60,65]","(60,65]",16,0,15.5,15.22111759,20.9075,0.0025,20.9025,19.27198165,104.255,92.6056,103.378,100.0374361,2,1,22,1,0,0,1,1,0,0,1,1,0,0,2016-10-28
"591",1.74236,0.0439453,0.244677,0.11760048,5,1.74236,0.402765,0.6795522,0.17184,0.0320219,0.1366465,0.085098912,28,0.17184,0.1366465,0.137871821,4,4,0,1,"(65,70]","(45,50]","(55,60]","(55,60]",16.5,0,15,14.87312221,20.91,0.0025,20.9025,20.298968,105.21,91.6404,103.378,99.50695572,1,1,13,1,1,1,1,1,1,1,1,1,0,0,2016-11-04
"592",0.639853,0.0439453,0.3431775,0.131142248,9,0.639853,0.465073,0.480206778,18.2613,0.0453222,0.1399605,0.1771855,42,18.2613,0.1399605,0.569363619,4,4,0,2,"(65,70]","(35,40]","(50,55]","(50,55]",21,0,15,14.98095238,20.91,0.0025,20.9025,20.00630152,105.008,91.3693,103.5025,99.82259293,2,1,14,1,2,1,1,1,1,1,1,1,1,1,2016-11-05
"595",0.462993,0.0439453,0.256243,0.112381625,2,0.367673,0.3609855,0.3609855,17.35,0.0362705,0.137014,0.175534754,39,17.35,0.137014,0.578448949,4,4,0,1,"(60,65]","(50,55]","(55,60]","(55,60]",16.5,0,15.5,15.47771953,20.91,0.0025,20.905,19.96128439,105.811,92.1942,104.174,100.853062,1,1,16,1,0,0,0,0,0,0,0,0,0,0,2016-11-08
"603",2.10525,0,0.3375385,0.110342571,4,0.378032,0.3307375,0.33275175,0.237029,0.034833,0.145624,0.084356038,53,0.237029,0.145624,0.149075604,4,4,0,0,"(60,65]","(45,50]","(50,55]","(50,55]",16.5,15.5,16,16.01891892,20.9075,16.84,20.9,20.89891073,104.808,102.295,103.5,103.5475228,1,1,23,1,0,0,1,1,0,0,0,0,0,0,2016-11-16
"604",0.885473,0,0.439453,0.183240181,13,0.885473,0.581342,0.587961846,0.348254,0.0457926,0.146324,0.091421009,27,0.348254,0.146324,0.153645593,4,4,0,1,"(60,65]","(35,40]","(50,55]","(45,50]",16,0,15.5,15.02169421,20.9025,0,20.9,17.90082814,104.463,90.5567,92.99405,97.09408139,3,1,9,1,3,1,2,1,2,1,1,1,1,1,2016-11-17
"605",0.793453,0,0.361045,0.201572561,41,0.793453,0.506802,0.481258463,0.187368,0.0353964,0.142962,0.081315807,32,0.187368,0.142962,0.143769125,4,4,0,3,"(60,65]","(35,40]","(50,55]","(45,50]",17,0,16,16.0015873,24.195,0,20.8975,18.23252487,104.736,90.4678,102.517,98.49000325,11,1,14,1,8,1,6,1,4,1,3,1,3,1,2016-11-18
"608",0.587948,0.0439453,0.4110695,0.170974399,34,0.587948,0.4660815,0.446718088,0.306024,0.0426229,0.145343,0.087898242,69,0.306024,0.145343,0.148057203,4,4,0,0,"(55,60]","(40,45]","(45,50]","(50,55]",16,15.5,16,15.78157711,20.9125,20.8825,20.8975,20.89850392,104.631,101.961,103.0725,103.2096154,9,1,14,1,7,1,5,1,3,1,3,1,2,1,2016-11-21
"609",0.642865,0.0439453,0.4110695,0.179411456,40,0.642865,0.4281775,0.442060425,0.28261,0.0338732,0.145759,0.085460458,69,0.28261,0.145759,0.149175304,4,4,0,0,"(55,60]","(35,40]","(45,50]","(45,50]",16,15.5,16,15.79288321,20.905,20.8875,20.8975,20.89709438,104.234,101.67,102.7385,102.9046458,10,1,13,1,10,1,6,1,5,1,3,1,3,1,2016-11-22
"610",3.06768,0,0.307617,0.128696983,13,3.06768,0.473305,0.638232462,0.232415,0.0380452,0.143169,0.084651272,56,0.232415,0.143169,0.146216714,4,4,0,3,"(50,55]","(35,40]","(40,45]","(40,45]",21,0,16,15.75956802,24.285,0.0075,20.9,20.6554344,104.91,93.6949,103.031,102.874656,3,1,21,1,3,1,2,1,2,1,1,1,1,1,2016-11-23
"611",0.976733,0.0439453,0.456693,0.233858454,53,0.976733,0.557603,0.554094811,0.279183,0.0324312,0.149401,0.094769703,69,0.279183,0.149401,0.153256,4,4,0,1,"(60,65]","(45,50]","(45,50]","(50,55]",16.5,0,16,15.784,21.1625,0.0675,20.895,20.83306895,103.759,98.3587,102.05,102.1863718,14,1,10,1,12,1,7,1,7,1,5,1,5,1,2016-11-24
