"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"306",5.6262,0,0.33178,0.130120595303716,3,5.6262,3.2308,3.047266,0.496689,0.046011,0.138125,0.100063588014706,68,0.496689,0.138125,0.160901852941176,4,4,0,0,"(60,65]","(45,50]","(45,50]","(50,55]",20.5,9,19.5,19.3826969384245,21.39,19.81,21.3825,21.3804346885813,111.795,108.654,110.3935,110.458998263889,11,1,13,1,0,0,7,1,0,0,3,1,0,0,2016-01-11
"307",1.03435,0,0.319927,0.149063104035666,49,1.03435,0.304462,0.35721006122449,0.304851,0.0637259,0.131588,0.105613296701031,97,0.304851,0.131588,0.141380979381443,4,4,0,1,"(60,65]","(45,50]","(50,55]","(50,55]",20.5,0,19.5,19.5973307291667,21.3875,0.1825,21.38,21.3696543496046,112.361,108.077,110.38,110.455314699074,10,1,14,1,0,0,5,1,0,0,3,1,0,0,2016-01-12
"308",3.28651,0,0.33755,0.146471488900031,47,1.72174,0.322931,0.401114510638298,0.195971,0.0644154,0.131097,0.101504800774648,71,0.195971,0.131097,0.134716690140845,4,4,1,0,"(65,70]","(40,45]","(50,55]","(50,55]",20.5,2.5,19.5,19.495818815331,21.395,2.3725,21.38,21.375427376581,112.065,108.728,110.421,110.354968865741,5,1,19,1,0,0,3,1,0,0,2,1,0,0,2016-01-13
"309",4.94341,0,0.33178,0.134772595879523,22,4.94341,0.298034,0.574424954545455,54.674,0.0613714,0.1345465,0.361914079519231,52,54.674,0.1345465,1.19125819230769,4,4,0,2,"(60,65]","(50,55]","(55,60]","(55,60]",21,0,19.5,19.6876780626781,21.395,0.0075,21.3825,21.146576259947,111.705,93.2658,110.232,109.576405636574,23,1,0,0,0,0,12,1,0,0,8,1,0,0,2016-01-14
"310",3.40994,0,0.344625,0.166080793288052,95,0.752223,0.316894,0.357934947368421,0.304307,0.0719995,0.133862,0.107502359868421,114,0.304307,0.133862,0.140513070175439,4,4,1,1,"(55,60]","(35,40]","(45,50]","(45,50]",20.5,0,19.5,19.4443037974684,21.39,0.18,21.3775,21.3700227085054,111.583,106.848,109.489,109.558732407407,24,1,0,0,4,1,11,1,2,1,8,1,1,1,2016-01-15
"317",3.50352,0,0.31074,0.109043738909015,0,3.50785757142857,1.00639528571429,1.27376001599578,2.42287,0.04633,0.1305305,0.105862955326087,46,2.42287,0.1305305,0.187170804347826,4,4,0,0,"(65,70]","(45,50]","(50,55]","(50,55]",20.5,0,19.5,19.6328852119959,21.3925,3.595,21.38,21.3705509687362,111.764,108.765,110.121,110.20685787037,5,1,18,1,0,0,2,1,0,0,2,1,0,0,2016-01-22
"318",1.22496,0.0439453,0.307617,0.137792804111923,21,1.22496,0.294794,0.343318333333333,0.240998,0.0563681,0.1346305,0.1037962068,100,0.240998,0.1346305,0.14027649,4,4,1,0,"(65,70]","(50,55]","(55,60]","(55,60]",21,18,19.5,19.7285883047844,21.4,17.43,21.3825,21.3825331901601,112,109.078,110.189,110.21047962963,1,1,23,1,0,0,0,0,0,0,0,0,0,0,2016-01-23
"320",1.95248,0,0.31074,0.13122088077814,3,0.325907,0.284798,0.286432333333333,2.23031,0.0569206,0.131476,0.110310383043478,92,2.23031,0.131476,0.163570891304348,4,4,0,3,"(60,65]","(40,45]","(45,50]","(50,55]",27,0,19.5,19.2848288075561,21.4025,0.0225,21.38,21.2495561770428,110.995,99.0768,109.527,109.468122164352,2,1,22,1,0,0,1,1,0,0,1,1,0,0,2016-01-25
"322",6.31575,0,0.288169,0.125880290957744,2,6.31575,4.612225,4.612225,0.216467,0.0562701,0.135353,0.1039388304,100,0.216467,0.135353,0.14250768,4,4,0,1,"(65,70]","(40,45]","(50,55]","(50,55]",27,0,19.5,19.2464854732896,21.3925,0.19,21.38,21.3607657713159,111.292,107.024,109.548,109.581639467593,1,1,18,1,0,0,0,0,0,0,0,0,0,0,2016-01-27
"323",0.629201,0.0761155,0.33178,0.152603314524399,10,0.629201,0.3122555,0.3338013,0.158959,0.0727119,0.132013,0.110202158125,24,0.158959,0.132013,0.135063666666667,4,4,0,1,"(55,60]","(50,55]","(55,60]","(50,55]",30,0,19.5,18.9411764705882,21.38,0.2525,21.38,21.3199342825849,109.452,106.545,109.08,108.969238884045,14,1,10,1,0,0,8,1,0,0,5,1,0,0,2016-02-02
"324",4.17411,0,0.328857,0.152255613323929,59,1.39106,0.319927,0.386320881355932,0.176101,0.0668831,0.132924,0.110435391777778,135,0.176101,0.132924,0.134989437037037,4,4,1,1,"(65,70]","(40,45]","(45,50]","(45,50]",21,0,19.5,19.3861138861139,21.385,0.225,21.3775,20.9576496833621,110.855,95.3055,108.583,108.862467743056,1,1,22,1,0,0,1,1,0,0,0,0,0,0,2016-02-03
"325",9.33308,0,0.307617,0.12668397694842,7,9.33308,0.66356,2.35307742857143,0.188628,0.0569206,0.131153,0.101032418333333,75,0.188628,0.131153,0.135847866666667,4,4,1,1,"(60,65]","(35,40]","(45,50]","(45,50]",20,0,19.5,19.4039955604883,21.385,0.2525,21.3775,21.3609780163599,111.01,107.692,109.306,109.500578349912,15,1,9,1,15,1,8,1,7,1,6,1,5,1,2016-02-04
"326",1.95495,0.0439453,0.400361,0.186676300931962,59,1.95495,0.421509,0.504152610169492,30.834,0.0622352,0.1355365,0.162416595560345,116,30.834,0.1355365,0.405704,4,4,0,0,"(60,65]","(40,45]","(45,50]","(50,55]",20.5,18.5,19.5,19.7042696629213,21.3875,21.2375,21.38,21.3795716666667,111.907,108.231,109.766,109.844288541667,24,1,0,0,24,1,12,1,12,1,8,1,8,1,2016-02-05
"327",5.31048,0.0982647,0.471261,0.231363796282195,95,5.31048,0.439453,0.508767052631579,0.176631,0.0685415,0.135835,0.113750297857143,168,0.176631,0.135835,0.138768803571429,4,4,0,0,"(65,70]","(35,40]","(45,50]","(50,55]",20,2,19.5,19.4377187864644,21.3875,15.4125,21.3775,21.376058066609,111.282,106.456,109.628,109.509193865741,24,1,0,0,19,1,12,1,9,1,8,1,6,1,2016-02-06
"353",6.76872,0,0.181191,0.118366349705107,1,0.644365,0.644365,0.644365,0.233683,0.0329563,0.12781,0.088672797,20,0.233683,0.12781,0.1427401,4,4,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",34.5,0,20,19.9457523029683,21.45,0.0025,21.385,20.9646489361702,113.387,77.7643,110.811,104.524067021646,5,1,20,1,0,0,2,1,0,0,2,1,0,0,2016-03-03
"354",6.76872,0,0.201383,0.139373941463721,20,0.475341,0.228347,0.2376751,0.290689,0.0259569,0.139344,0.0940408311111111,27,0.290689,0.139344,0.158056666666667,4,4,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",20.5,19.5,20,19.9978708303762,21.395,21.38,21.3875,21.3873782809738,113.535,110.423,111.474,111.594100451337,24,1,1,1,0,0,12,1,0,0,8,1,0,0,2016-03-04
"355",1.44486,0,0.240698,0.16919266023492,92,1.44486,0.232537,0.258512880434783,0.17852,0.0622352,0.1251405,0.0888153583333333,12,0.17852,0.1251405,0.139165833333333,4,4,0,0,"(65,70]","(55,60]","(60,65]","(60,65]",20.5,19.5,20,20.2172018348624,21.4,21.3575,21.3875,21.3883860699354,114.206,111.066,111.811,111.841643899051,23,1,3,1,0,0,11,1,0,0,8,1,0,0,2016-03-05
